1 1006 17.42 6.48
2 1006 12.09 7.33
3 1006 14.65 5.71
4 1006 7.53 6.23
5 1006 33.31 8.00
6 1006 35.71 28.76
7 1006 28.70 13.80
8 1006 39.03 19.14
9 1006 56.68 36.47
10 1006 50.10 52.66
11 1006 64.39 64.14
12 1006 62.36 46.21
13 1006 46.68 37.82
14 1006 35.40 24.73
15 1006 60.52 58.68
16 1006 70.64 52.85
17 1006 61.90 56.04
18 1006 57.94 28.21
19 1006 74.32 61.25
20 1006 103.87 109.47
21 1006 63.89 49.50
22 1006 105.48 106.91
23 1006 92.79 70.78
24 1006 92.31 98.01
25 1006 91.59 106.45
26 1006 68.33 32.51
27 1006 90.54 75.57
28 1006 79.84 56.46
29 1006 68.61 84.96
30 1006 90.14 88.93
31 1006 100.11 105.64
32 1006 82.72 46.39
33 1006 104.97 109.78
34 1006 114.01 149.22
35 1006 97.10 62.16
36 1006 97.52 115.93
37 1006 82.52 61.71
38 1006 90.93 90.48
39 1006 87.27 65.99
40 1006 112.99 121.33
41 1006 98.10 156.81
42 1006 88.84 67.11
43 1006 118.47 117.51
44 1006 104.48 96.98
45 1006 93.02 88.81
46 1006 101.89 108.31
47 1006 126.12 138.72
48 1006 108.55 94.16
49 1006 103.45 83.49
50 1006 128.44 174.93
